Date,AAPL,IBM,MON,MSFT,XOM
2010-04-19,32.864352000000004,116.89148200000001,60.746047,26.796021000000003,58.300557
2010-04-20,32.534471,114.646125,60.864351,27.072269,58.932864
2010-04-21,34.480501000000004,114.027327,60.400229,27.04637,58.890138
2010-04-22,35.444868,114.151086,59.663081000000005,27.098166,58.582527
2010-04-23,36.024819,114.911328,59.75409200000001,26.726958000000003,59.163568000000005
2010-04-26,35.847908000000004,115.56548000000001,59.244457999999995,26.85645,59.20629399999999
2010-04-27,34.855605,113.877048,57.679168999999995,26.631999,58.33473000000001
2010-04-28,34.79708,115.008569,57.460754,26.683795,59.120847999999995
2010-04-29,35.733515000000004,115.32681000000001,56.650808,26.761490000000002,58.66798000000001
2010-04-30,34.729242,114.036162,57.387952,26.364384,57.907495
2010-05-03,35.428906,114.56656799999999,57.670066000000006,26.640632,57.967307
2010-05-04,34.40867,113.25823600000001,55.94096700000001,26.010441,56.796686
2010-05-05,34.050857,112.674799,55.49504,25.768725,56.540342
2010-05-06,32.755276,110.10693300000001,53.574827,25.017676,54.59215
2010-05-07,31.373238,108.489805,53.775040000000004,24.352954999999998,54.429801
2010-05-10,33.784825,112.19498300000001,53.83874300000001,24.983145999999998,55.737143999999994
2010-05-11,34.121355,112.745876,52.346257,24.931348,55.453247
2010-05-12,34.862257,117.890472,51.718321,25.414783,55.840374
2010-05-13,34.366107,116.82423600000001,50.544352,25.242127,55.694123
2010-05-14,33.762209999999996,116.56656799999999,49.698002,24.974513,54.713411
2010-05-17,33.815418,115.900168,50.489746999999994,24.983145999999998,54.429522
2010-05-18,33.568009,115.46478300000001,49.379482,24.801039000000003,54.016591000000005
2010-05-19,33.033281,114.49628600000001,51.272394,24.488858,53.724098
2010-05-20,31.625968,110.00031399999999,49.124668,23.508958,51.900319
2010-05-21,32.232521999999996,111.439732,50.00742,23.274821,52.373469
2010-05-24,32.823114000000004,110.577854,49.079166,22.780535,51.779878000000004
2010-05-25,32.618272,110.640051,49.6525,22.607101,51.366946999999996
2010-05-26,32.470622,109.493851,47.923398,21.687901999999998,51.022839000000005
2010-05-27,33.699692999999996,112.30161000000001,45.748371,22.546398999999997,52.872426000000004
2010-05-28,34.169242,111.29757,46.294402000000005,22.372965,52.012152
2010-06-01,34.694656,110.48011499999998,44.383292,22.45101,50.971221
2010-06-02,35.109666,113.207916,45.839375,22.945296,52.278838
2010-06-03,34.999262,113.696605,45.966782,23.292165,52.95845500000001
2010-06-04,34.046867999999996,111.31533799999998,44.610805,22.364294,51.212097
2010-06-07,33.379125,110.293524,45.065832,21.93071,51.014234
2010-06-08,33.164969,109.92923,45.875778000000004,21.774619,52.683168
2010-06-09,32.349579999999996,110.08916599999999,44.5289,21.497125,51.642234
2010-06-10,33.321928,113.44781699999999,46.103291999999996,21.67923,53.242343999999996
2010-06-11,33.720976,114.131984,46.622021999999994,22.251562,53.216536
2010-06-14,33.823399,114.17641299999998,45.493558,22.112814999999998,52.795001
2010-06-15,34.543018,115.32261399999999,46.667524,23.049357,53.775712
2010-06-16,35.54862,115.820204,46.166995,22.823892999999998,53.775712
2010-06-17,36.163154999999996,116.37997,45.75747,22.867253,53.853137
2010-06-18,36.455794,115.642486,45.857577,22.927954,54.283274
2010-06-21,35.937028999999995,116.086753,45.466254,22.503041,54.309084999999996
2010-06-22,36.42653,114.88724199999999,45.120436,22.346951,53.285357
2010-06-23,36.043440999999994,115.606951,45.011227000000005,21.948052,52.562727
2010-06-24,35.781397999999996,113.900971,44.601703,21.67923,51.676646000000005
2010-06-25,35.475460999999996,112.95024099999999,43.928265,21.271660999999998,50.842178999999994
2010-06-28,35.688288,114.602905,43.500539,21.080883,50.300209
2010-06-29,34.0748,111.146515,43.081916,20.213714000000003,49.285086
2010-06-30,33.457603999999996,109.715984,42.062657,19.953564,49.095824
2010-07-01,33.051904,108.907416,41.907946,20.083639,48.700099
2010-07-02,32.847058000000004,108.276559,42.353874,20.179028,48.665687
2010-07-06,33.071855,109.698209,41.061596,20.65597,49.431331
2010-07-07,34.407342,112.84361499999999,43.318134,21.072211,50.265797
2010-07-08,34.33019,113.70549199999999,43.684307000000004,21.1676,50.592702
2010-07-09,34.533705,113.696605,46.879155,21.046197,50.566891999999996
2010-07-12,34.223778,114.32746200000001,46.870002,21.531810999999998,50.704535
2010-07-13,33.493518,115.935704,47.757965999999996,21.791960999999997,51.117466
2010-07-14,33.617224,116.14895600000001,49.936690000000006,22.060785,50.979822999999996
2010-07-15,33.446963000000004,116.14895600000001,51.291526,22.121487,50.988427
2010-07-16,33.240788,113.758802,51.44715,21.583841,49.861467
2010-07-19,32.666159,115.32261399999999,51.071824,21.878679,50.265797
2010-07-20,33.505491,112.44377800000001,52.737906,22.095471,50.71314
2010-07-21,33.818078,111.306451,52.701288,21.783291000000002,50.042124
2010-07-22,34.453897,113.26122600000001,51.868247,22.407652,51.083058
2010-07-23,34.576271000000006,114.06979399999999,53.433631000000005,22.381636999999998,51.375551
2010-07-26,34.488482,114.09644899999999,52.47243100000001,22.633116,51.951933000000004
2010-07-27,35.126961,114.291927,52.509049,22.685146,52.31325
2010-07-28,34.711946999999995,114.11421000000001,52.72875,22.503041,52.399276
2010-07-29,34.332851,113.749922,53.012533999999995,22.572415,51.90892
2010-07-30,34.218458,114.08755500000001,52.948455,22.381636999999998,51.341139
2010-08-02,34.830333,116.18449199999999,54.559608999999995,22.832565,53.285357
2010-08-03,34.840973999999996,115.837965,54.010353,22.685146,53.956371999999995
2010-08-04,34.980643,116.637652,54.394831999999994,22.312263,53.956371999999995
2010-08-05,34.810382000000004,117.135228,56.097531999999994,22.000083,53.947768
2010-08-06,34.596226,116.20657299999999,55.475039,22.156172,53.311167000000005
2010-08-09,34.817031,117.867433,54.522994999999995,22.208204000000002,53.724098
2010-08-10,34.505772,117.72456000000001,53.845575,21.739932,53.276755
2010-08-11,33.279362,115.92976499999999,51.968945,21.557827,52.323685
2010-08-12,33.49219,114.563576,52.344271,21.236974,52.185056
2010-08-13,33.134373,114.17961299999999,52.44496899999999,21.158928,51.907799
2010-08-16,32.940171,114.09031399999999,52.820294999999994,21.245645,51.881807
2010-08-17,33.516133,114.697511,54.156822,21.542054999999998,52.69625
2010-08-18,33.662451000000004,115.536872,53.982891,21.637953,52.115743
2010-08-19,33.238128,115.099329,52.335115,21.306672,51.370613
2010-08-20,33.206203,113.849225,52.847756999999994,21.123594,51.02404
2010-08-23,32.695419,112.929503,52.47243100000001,21.167185,51.552563
2010-08-24,31.914615,111.52759499999999,51.199984,20.957954,51.067361
2010-08-25,32.308341999999996,111.857977,51.135904,21.010261,51.041369
2010-08-26,31.961170000000003,109.63457,50.623262,20.766157999999997,50.668803999999994
2010-08-27,32.139412,111.375798,51.776706,20.862056,51.812490999999994
2010-08-30,32.256465999999996,110.18819199999999,51.172522,20.609235,51.119347999999995
2010-08-31,32.336278,109.947096,48.197376,20.461029,51.214656
2010-09-01,33.297985,112.30444399999999,49.424052,20.835901999999997,52.774228
2010-09-02,33.542733,111.65260500000001,49.753603000000005,20.870774,52.904194
2010-09-03,34.420644,113.92066100000001,51.071824,21.175902999999998,53.129464
2010-09-07,34.292949,112.465173,50.65988,20.888209,52.462313
2010-09-08,34.972662,112.581259,50.897890999999994,20.862056,52.6356
2010-09-09,34.992613,112.83127900000001,51.849938,20.9318,52.895528000000006
2010-09-10,35.037839,114.28676100000001,52.390042,20.792312,53.025493999999995
2010-09-13,35.520687,115.733318,52.957606999999996,21.890774,52.85220699999999
2010-09-14,35.656364,115.054693,53.08577,21.821031,52.86087
2010-09-15,35.943678000000006,115.57258300000001,52.600590000000004,21.899493,52.85220699999999
2010-09-16,36.788332000000004,115.786892,52.42666,22.082569,52.826215000000005
2010-09-17,36.628712,116.251222,51.474612,21.986670999999998,52.661592000000006
2010-09-20,37.674224,117.67991,50.842967,22.169749,53.328743
2010-09-21,37.746051,117.84957,49.744451,21.925645000000003,53.320080000000004
2010-09-22,38.275457,118.37641200000002,49.6346,21.454877,53.242101
2010-09-23,38.431084000000006,117.572763,49.186038,21.297954,52.982172999999996
2010-09-24,38.883340000000004,119.751526,50.696498,21.603082,53.502029
2010-09-27,38.729040999999995,120.233705,48.581855,21.559491,53.46737099999999
2010-09-28,38.157072,120.44801499999998,44.627198,21.515902,53.770624
2010-09-29,38.224909999999994,120.97484299999999,43.940626,21.358979,53.363401
2010-09-30,37.743390000000005,119.77831299999998,43.876546000000005,21.350261,53.536687
2010-10-01,37.579782,121.11771599999999,44.178636,21.254363,54.18651
2010-10-04,37.063677,120.769472,43.730078000000006,20.844620000000003,53.88325699999999
2010-10-05,38.433745,122.921449,44.672969,21.22821,54.810337
2010-10-06,38.467001,123.082171,44.792663,21.297954,55.399508999999995
2010-10-07,38.47099,123.867958,44.958391999999996,21.385133,55.32153
2010-10-08,39.116118,123.984044,46.836642,21.420004000000002,55.780737
2010-10-11,39.287712,124.707319,47.168099,21.437441,55.928034999999994
2010-10-12,39.710703,124.876979,48.107227,21.646670999999998,56.057993999999994
2010-10-13,39.92353,125.341295,50.353764,22.091287,56.352584
2010-10-14,40.212173,126.35031599999999,49.828958,21.995389000000003,56.577856999999995
2010-10-15,41.865567,125.95742299999999,52.278053,22.265647,56.482549
2010-10-18,42.2992,127.537922,52.278053,22.509748000000002,57.42695500000001
2010-10-19,41.167231,123.25183,52.756824,21.882056,56.4219
2010-10-20,41.305568,124.18049099999999,53.217180000000006,22.065132000000002,57.193022
2010-10-21,41.171224,124.85911599999999,53.309253000000005,22.16103,57.461613
2010-10-22,40.898539,124.71624299999999,52.61871899999999,22.126158,57.478938
2010-10-25,41.080771,124.86804099999999,54.055028,21.960518,57.357639
2010-10-26,40.975687,125.609178,54.303621,22.579492000000002,57.643562
2010-10-27,40.946426,126.28780400000001,55.472926,22.710261,56.89843199999999
2010-10-28,40.601911,125.81455,54.036614,22.910775,57.374970999999995
2010-10-29,40.035263,128.22548500000002,54.708732999999995,23.250774,57.608904
2010-11-01,40.460914,127.97546499999999,54.239171999999996,23.494877,58.007461
2010-11-02,41.149941,128.439781,54.423315,23.878466,58.778583
2010-11-03,41.607517,128.734451,54.819221,23.564621,58.891223
2010-11-04,42.335117,131.073937,57.83915699999999,23.660517000000002,60.112885
2010-11-05,42.183478,131.190023,57.33276600000001,23.407698,60.650074
2010-11-08,42.381671999999995,131.360442,57.360386,23.372825,60.927331
2010-11-09,42.04381,131.073427,57.793122,23.494877,61.581239000000004
2010-11-10,42.303191999999996,131.44116,57.655014,23.486159,62.017182
2010-11-11,42.119628999999996,130.43662,58.612556000000005,23.259492,62.627506000000004
2010-11-12,40.973027,128.920865,57.222281,22.902057,61.895118999999994
2010-11-15,40.841343,128.831169,55.970112,22.841031,61.450462
2010-11-16,40.116403000000005,127.57551000000001,54.625873,22.639286,60.107758
2010-11-17,39.971414,127.3154,54.552214,22.428769,60.16879
2010-11-18,41.026234,129.47693999999998,54.902086,22.665601000000002,61.302237
2010-11-19,40.800108,130.095806,54.736357,22.534028,61.502773
2010-11-22,41.682004,130.400749,55.150678000000006,22.569114000000003,61.197615
2010-11-23,41.066140000000004,128.418587,54.607457999999994,22.034052,60.142633999999994
2010-11-24,41.873548,130.777447,55.371646999999996,22.253339999999998,60.927326
2010-11-26,41.900152,129.064359,54.810012,22.148081,60.360606000000004
2010-11-29,42.148893,128.158492,54.653493000000005,22.20071,60.552415
2010-11-30,41.388040000000004,126.875927,55.169090000000004,22.156852999999998,60.648323
2010-12-01,42.086376,129.521788,56.83558000000001,22.841032000000002,62.191563
2010-12-02,42.319154,130.212394,57.406420999999995,23.586609,62.322347
2010-12-03,42.224713,130.391785,57.83915699999999,23.70064,62.0695
2010-12-06,42.585186,130.041994,57.544529000000004,23.542753,62.174122
2010-12-07,42.327135999999996,129.171997,56.927654000000004,23.569067999999998,62.304906
2010-12-08,42.699579,130.033016,56.412054000000005,23.884841,62.644940000000005
2010-12-09,42.53331,129.423128,56.163461,23.753269,62.775724
2010-12-10,42.639722,129.889522,56.117426,23.981328,62.932664
2010-12-13,42.787372,129.40518600000001,56.17266600000001,23.902385,63.089604
2010-12-14,42.603809000000005,130.786425,55.850418000000005,24.226931,62.932664
2010-12-15,42.613118,129.799826,55.721518999999994,24.428676,62.644940000000005
2010-12-16,42.731504,129.647354,58.004886,24.551477,62.96754
2010-12-17,42.646375,130.050958,59.478024,24.472533,62.92394300000001
2010-12-20,42.859199,129.61147,60.012039,24.393589000000002,62.96754
2010-12-21,43.123902,130.714671,61.043240000000004,24.621648999999998,63.403482999999994
2010-12-22,43.251597,130.903013,61.181341,24.726907999999998,63.473234999999995
2010-12-23,43.044094,130.849201,61.319449,24.823393,63.82198399999999
2010-12-27,43.187752,130.35590200000001,61.420728000000004,24.621648999999998,63.656330000000004
2010-12-28,43.292835,130.68776499999998,61.789014,24.569020000000002,64.0138
2010-12-29,43.268892,131.414254,63.455502,24.533932999999998,63.970209
2010-12-30,43.052075,131.548784,64.192075,24.428676,63.961489
2010-12-31,42.905758,131.629502,64.118416,24.481305,63.752238
2011-01-03,43.838201,132.275274,63.400261,24.542704999999998,64.999034
2011-01-04,44.066990000000004,132.418782,63.59361,24.639192,65.304192
2011-01-05,44.427464,131.889612,63.907925,24.560248,65.129811
2011-01-06,44.391546999999996,133.333627,65.442532,25.279513,65.54831899999999
2011-01-07,44.709458000000005,132.678877,66.36699200000001,25.08654,65.905789
2011-01-10,45.551451,132.418782,65.978721,24.753221,65.504722
2011-01-11,45.443707,132.095896,67.041844,24.656736,65.992982
2011-01-12,45.813494,133.728266,69.26055,25.042680999999998,66.76895999999999
2011-01-13,45.981095,133.477134,69.131126,24.726907999999998,66.882302
2011-01-14,46.353539000000005,134.535474,68.715122,24.823393,67.86753
2011-01-18,45.312024,135.118455,68.992456,25.139167999999998,68.626072
2011-01-19,45.071264,139.638855,65.812318,24.972509,68.216285
2011-01-20,44.251882,139.737515,64.407134,24.867252,67.789064
2011-01-21,43.459103999999996,139.46844099999998,64.81389899999999,24.577792000000002,68.861485
2011-01-24,44.886369,143.172655,65.747606,24.893565,68.52144399999999
2011-01-25,45.411783,144.79604799999998,66.727531,24.954967,68.599917
2011-01-26,45.737675,144.437278,67.984798,25.244426999999998,69.454367
2011-01-27,45.652543,144.464198,68.114221,25.323370999999998,69.646176
2011-01-28,44.706798,142.795958,66.13587700000001,24.34096,68.870199
2011-01-31,45.13511,145.298311,67.836881,24.323417000000003,70.343687
2011-02-01,45.894634,146.697478,70.305194,24.551477,73.159879
2011-02-02,45.800191999999996,146.46428799999998,69.74127299999999,24.507620000000003,72.723936
2011-02-03,45.683139000000004,146.670572,69.177352,24.253245,72.75009200000001
2011-02-04,46.090167,147.092118,69.020195,24.358504,72.610587
2011-02-07,46.805794,147.827585,69.842964,24.735679,73.177313
2011-02-08,47.247411,149.52043600000002,69.057168,24.805851,72.730312
2011-02-09,47.641138,148.259792,69.547137,24.533932999999998,72.353425
2011-02-10,47.159619,147.75554,69.306776,24.121673,72.923132
2011-02-11,47.466888,147.53943999999998,69.38073399999999,23.902385,72.59007199999999
2011-02-14,47.776814,146.972149,69.454686,23.884841,74.42191899999999
2011-02-15,47.872588,146.629972,66.13587700000001,23.787782999999997,72.72154499999999
2011-02-16,48.302229,147.134224,67.476342,23.840725,73.352612
2011-02-17,47.659760999999996,147.890616,68.54871899999999,24.008367,73.519139
2011-02-18,46.630216,148.430881,66.921667,23.876017,74.062559
2011-02-22,45.040668,145.828568,65.87703,23.46132,74.886452
2011-02-23,45.574063,144.23476000000002,65.55346999999999,23.46132,76.315112
2011-02-24,45.608647999999995,144.76603899999998,65.211417,23.62014,75.350985
2011-02-25,46.310976000000004,146.12572,66.755264,23.426025,74.798799
2011-02-28,46.982708,145.765544,66.459437,23.452496,74.96533199999999
2011-03-01,46.463943,144.045673,64.749187,23.081915,74.325505
2011-03-02,46.837719,144.21676100000002,64.795406,23.011328,74.57091899999999
2011-03-03,47.827362,147.206262,66.524149,23.117209,75.219512
2011-03-04,47.885887,145.720518,67.541054,22.896625,74.57091899999999
2011-03-07,47.268691,144.009647,66.237569,22.693686,74.255385
2011-03-08,47.321899,146.12572,66.36699200000001,22.861331,74.150205
2011-03-09,46.884274,149.349348,64.157533,22.843684,73.957379
2011-03-10,46.112778999999996,145.891607,62.022026000000004,22.420163,71.327939
2011-03-11,46.820428,146.260783,62.410304000000004,22.658394,71.976539
2011-03-14,47.029263,145.32431599999998,61.994293000000006,22.667217,72.204419
2011-03-15,45.947839,143.190244,62.687638,22.402516000000002,71.33670500000001
2011-03-16,43.896729,137.769505,61.411885999999996,21.873115,69.513625
2011-03-17,44.512593,138.83203500000002,62.123717000000006,21.864292000000003,71.13511899999999
2011-03-18,43.984518,140.371818,62.715371,21.881937,70.863405
2011-03-21,45.132449,141.983625,63.769262,22.349576000000003,72.607599
2011-03-22,45.385182,142.27177700000001,63.741521999999996,22.323104999999998,72.362185
2011-03-23,45.117819,143.649471,64.730694,22.534867000000002,72.397245
2011-03-24,45.886653,144.108697,65.192924,22.773097,72.51119200000001
2011-03-25,46.760571,146.03566899999998,65.4148,22.605454,73.291259
2011-03-28,46.614253000000005,145.306303,64.94332299999999,22.420163,73.159785
2011-03-29,46.68342,146.665998,65.174438,22.49075,72.966959
2011-03-30,46.373492999999996,147.314326,65.442532,22.596631,74.053792
2011-03-31,46.357531,146.837086,66.80149,22.402516000000002,73.738259
2011-04-01,45.832117,147.917629,67.64274499999999,22.481926,74.220325
2011-04-04,45.38385,147.89961599999998,68.456274,22.543689,74.386859
2011-04-05,45.077913,147.665503,68.040263,22.746628,74.86891899999999
2011-04-06,44.964847999999996,147.710514,64.179826,23.073091,74.658565
2011-04-07,44.970169,148.016679,63.075515,23.117209,75.166925
2011-04-08,44.568461,147.719528,61.45153199999999,23.002504000000002,75.33345200000001
2011-04-11,44.001809,147.629477,62.333119999999994,22.923094,74.641039
2011-04-12,44.214636999999996,146.999162,64.26334200000001,22.6231,72.90560500000001
2011-04-13,44.710786,147.629477,63.242554000000005,22.614276,72.888079
2011-04-14,44.217296999999995,148.547944,62.769277,22.428986,73.133492
2011-04-15,43.557534999999994,149.664512,62.481602,22.384870000000003,73.878499
2011-04-18,44.141478,149.421386,61.414411,22.128992,72.83548499999999
2011-04-19,44.940905,148.935133,62.036163,22.190755,73.449025
2011-04-20,45.546131,148.349843,62.667196999999994,22.728981,75.070512
2011-04-21,46.648835,151.528446,62.657915,22.517220000000002,75.692812
2011-04-25,46.956103999999996,150.979168,61.238091000000004,22.596631,75.570105
2011-04-26,46.611593,151.717547,62.147525,23.108386,76.621879
2011-04-27,46.575676,153.410392,63.01055600000001,23.276028,76.937412
2011-04-28,46.123421,153.779581,62.565118000000005,23.567199,76.55175899999999
2011-04-29,46.573015000000005,153.599493,63.140474,22.870154,77.112712
2011-05-02,46.060903,155.013199,62.15680699999999,22.640747,76.22746500000001
2011-05-03,46.316297,155.661527,61.85985,22.773097,75.044219
2011-05-04,46.498528,153.635505,60.467864,22.993681,74.334265
2011-05-05,46.123421,151.690535,60.124505000000006,22.755451,72.41477900000001
2011-05-06,46.111451,152.757815,60.569937,22.826038,72.47613199999999
2011-05-09,46.236484999999995,152.947762,61.562886,22.790744,72.90560500000001
2011-05-10,46.482566,154.105496,61.664966,22.64957,73.045839
2011-05-11,46.18727,153.309549,60.068828,22.376047,71.50330799999999
2011-05-12,46.099477,155.787832,59.400674,22.340752,71.44160699999999
2011-05-13,45.292069,153.689429,59.196515000000005,22.084876,71.282946
2011-05-16,44.33435,152.730681,58.806757,21.679000000000002,70.727627
2011-05-17,44.712118,154.21403,58.621157999999994,21.776694,70.87747900000001
2011-05-18,45.208268,154.159763,60.894739,21.927674,72.04980400000001
2011-05-19,45.296061,154.29543,61.794883999999996,21.954317,72.569863
2011-05-20,44.589744,153.906509,61.553611,21.75005,71.899959
2011-05-23,44.480668,152.18798700000002,62.481602,21.465851999999998,71.106651
2011-05-24,44.186704,151.94378700000001,63.196151,21.448089000000003,71.653153
2011-05-25,44.797247,151.726707,63.919982999999995,21.483615,72.243724
2011-05-26,44.56048,151.21114599999999,64.421099,21.909912,72.622748
2011-05-27,44.881048,151.500586,64.625258,21.989842000000003,72.834295
2011-05-31,46.267078000000005,152.79398799999998,65.924446,22.211872,73.574717
2011-06-01,45.95848,150.650372,64.161262,21.696763,72.305425
2011-06-02,46.03696,150.22526499999998,64.068465,21.510257,71.688412
2011-06-03,45.683139000000004,149.28461000000001,63.836467000000006,21.234939999999998,71.55619300000001
2011-06-06,44.964847999999996,149.013263,62.695036,21.323753,70.771702
2011-06-07,44.16675,148.05451599999998,62.630077,21.368157999999998,70.516081
2011-06-08,44.193353,148.642423,62.750719999999994,21.261585,71.185986
2011-06-09,44.093590999999996,149.094663,64.504621,21.279346,71.55619300000001
2011-06-10,43.350032,147.593221,63.817903,21.057316,70.322161
2011-06-13,43.443142,147.584182,63.75294399999999,21.350397,69.837367
2011-06-14,44.219957,148.44343600000002,64.476783,21.510257,70.85103000000001
2011-06-15,43.463093,146.824421,62.70431800000001,21.08396,69.33494
2011-06-16,43.251597,147.13194099999998,61.497927000000004,21.314871,69.82855
2011-06-17,42.599817,148.732876,61.108173,21.545783,69.65225600000001
2011-06-20,41.942718,149.257477,61.674248,21.732287,70.260459
2011-06-21,43.27022,150.342852,62.546561,21.989842000000003,71.018508
2011-06-22,42.912407,149.854424,61.952647999999996,21.892149,70.357419
2011-06-23,44.059009,150.252398,61.776327,21.874385999999998,69.141019
2011-06-24,43.409889,149.302704,61.210252000000004,21.581307000000002,67.677808
2011-06-27,44.16675,151.60912,60.987536999999996,22.380616,68.682661
2011-06-28,44.595065000000005,153.770829,62.082566,22.913486,70.189942
2011-06-29,44.432784999999996,154.250203,65.200614,22.753626,70.73644399999999
2011-06-30,44.649601000000004,155.163738,67.31643100000001,23.091110999999998,71.732481
2011-07-01,45.659195000000004,157.86812700000002,67.418511,23.108873000000003,72.28779899999999
2011-07-05,46.479905,158.673115,68.457856,23.117755,71.926401
2011-07-06,46.789832000000004,160.735345,69.66884399999999,23.38419,71.899959
2011-07-07,47.513443,159.622823,69.631582,23.774963,72.59630600000001
2011-07-08,47.847313,159.631877,70.02282199999999,23.908181,72.649191
